SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,No,No,-1.1145631287986442,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.358559542116917,-0.8530567125545201,Yes
0,Yes,Yes,-0.9924020376385531,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Credit card (automatic),-1.491020519067978,-0.9394542988374206,No
1,Yes,No,1.0436161483629645,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.0980592071908417,1.4025295314785933,No
0,Yes,Yes,0.7992939660427822,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,1.1811490571991479,1.307898347933679,No
0,Yes,No,-1.1960038562387048,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,-0.29785027294870164,-0.9391894109898489,No
0,No,Yes,0.35136996512244845,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,1.541759006235197,0.9823953312429154,No
0,No,No,-0.5037576729981889,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,1.1229861621933337,-0.11035533593866297,No
0,No,Yes,-1.2774445836787656,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.4889569279678058,-0.985324044441883,No
0,No,Yes,-1.1552834925186746,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),0.53304822713436,-0.8606501641849028,Yes
0,No,No,-0.38159658183809786,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,-1.4594463760648215,-0.7982028541199244,No
1,No,No,-1.0738427650786138,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),-1.504314895069307,-0.9602700688590798,No
0,Yes,Yes,-0.9924020376385531,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,-1.5093002860698053,-0.9400502964944564,No
0,No,No,-0.5851984004382496,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,0.1574821050968162,-0.4779092984314002,No
1,No,No,0.7992939660427822,No,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),-0.5305018529719588,0.12058271916907941,No
0,No,No,-0.055833672077855064,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.9883806051798778,0.3078363534148236,No
0,Yes,Yes,-0.13727439951791576,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,-1.4660935640654862,-0.7183170940898232,No
0,Yes,No,0.14776814652229667,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),1.3722557122182522,0.6853898321533847,No
0,Yes,No,-0.6666391278783103,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1711782751981514,-0.32985906562623607,Yes
0,Yes,No,0.3920903288424788,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1.4470365772257276,1.0172722311731615,No
0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,-1.4694171580658184,-0.9983476969474813,Yes
0,No,No,1.125056875803025,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1.1595456961969886,1.6154331389641767,No
0,No,No,-1.1145631287986442,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.682609957149311,-0.8201664714810604,Yes
0,Yes,No,-0.4223169455581282,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),1.0349109211845293,-0.020734947510309614,No
0,Yes,No,0.14776814652229667,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Mailed check,-1.4876969250676457,-0.7130634851129887,No
0,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.1873944510998066,-0.8833642971141579,Yes
0,No,No,-0.9516816739185228,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,0.006258578081699082,-0.7655775008940362,No
0,Yes,Yes,-1.2774445836787656,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),0.32698539911376057,-0.9744857166787498,No
0,Yes,Yes,-0.8295205827584317,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,-0.5172074769706297,-0.7552689488260458,No
0,No,No,-0.38159658183809786,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,0.29873485011093664,-0.2319167839866784,No
0,No,No,1.2064976032430856,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),0.9152615371725683,1.5228989842125369,No
0,No,No,0.18848851024232702,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),1.1312951471941644,0.5269648253183372,Yes
0,No,No,-0.9924020376385531,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.5142856770703037,-0.9381740075741584,No
0,Yes,No,-0.055833672077855064,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),0.7939503561604415,0.17715834861288957,No
0,Yes,Yes,-0.7888002190384014,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.32033821111309646,-0.6115231435439183,Yes
0,No,No,-0.3408762181180675,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.1296333501939984,0.05535408670460048,Yes
0,Yes,Yes,0.5142514200025698,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1.0365727181846955,0.9601006040723152,No
1,Yes,No,1.4915401492832983,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),1.3506523512160928,2.082474562207305,No
0,No,No,-1.2367242199587352,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.479387940066815,-0.9911736510757534,No
0,Yes,Yes,1.1657772395230555,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,1.3705939152180862,1.8832568268462484,Yes
0,No,No,0.35136996512244845,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.327387193213767,0.9114274620810543,Yes
0,No,No,0.47353105628253944,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,-0.5221928679711283,-0.00746848114443751,No
0,No,No,0.26992923768238775,No,No,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,-0.9708780580159815,-0.4294568963131155,No
0,Yes,Yes,1.6137012404433893,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.011243969082197169,1.091507050455071,No
1,No,No,-0.7888002190384014,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0664850641876853,-0.4619498056152181,No
0,Yes,Yes,0.758573602322752,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),0.1657910900976468,0.5653514892289053,No
1,Yes,No,1.5729808767233588,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,1.1445895231954935,2.1773044116378983,No
1,No,No,-0.4223169455581282,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0614996731871873,-0.08783986889508658,Yes
0,No,No,-1.2367242199587352,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),-0.3227772279511935,-0.9620580618301875,Yes
0,No,No,0.9621754209229036,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.397182667220744,1.603667703734543,No
0,No,No,-1.2774445836787656,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,-0.44907379996381874,-0.9847942687467401,No
0,Yes,Yes,-0.38159658183809786,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,-0.23304018994222275,-0.4410678136316658,No
1,Yes,No,1.369379058123207,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),0.20235062410130134,1.0846861883801053,No
0,No,No,-1.2774445836787656,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.502653098069141,-0.9987891766934337,No
1,No,No,-0.5444780367182193,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.7789941831589463,-0.22344037286439075,Yes
0,No,No,-0.8702409464784621,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.4898415051300408,-0.656156745859714,No
0,Yes,Yes,-0.9924020376385531,Yes,No,No,No,No,No,No,No internet service,No,One year,Yes,Mailed check,-1.4960059100684764,-0.9434055425636951,Yes
0,Yes,Yes,0.7992939660427822,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),1.109691786192005,1.1970648577123089,No
0,No,No,-1.1960038562387048,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,-1.479387940066815,-0.980291175338025,No
0,Yes,Yes,0.758573602322752,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0.47820892612887816,0.7666883273705339,No
1,No,No,-0.7073594915983407,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.36188313611724954,-0.5011973550303935,Yes
1,Yes,No,1.2879383306831464,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,0.9800716201790471,1.6773948213086072,No
0,No,No,0.18848851024232702,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),-0.8163309370005319,-0.3545377834249797,No
0,No,No,-0.7888002190384014,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.4893587220678117,-0.899853565625483,No
0,Yes,No,0.6771328748826912,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,-0.31280644595019663,0.15541547112472992,No
1,No,No,0.5142514200025698,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.2426355462052947,1.0831410092692717,No
0,No,No,-0.5851984004382496,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.21065960910213194,-0.4565637527145978,No
1,No,No,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3303089931140931,-0.9744415687041545,Yes
0,Yes,No,1.4508197855632678,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),-0.3543513709543497,0.6677747902898807,No
0,No,No,0.880734693482843,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.4993295040688086,-0.5620994859845382,No
1,Yes,Yes,-0.38159658183809786,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.787303168159777,-0.06682543298774837,No
0,No,No,-0.62591876415828,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.395119076120572,-0.4275143854309246,Yes
0,Yes,No,1.5729808767233588,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0.5197538511330312,1.521000621304941,No
0,Yes,Yes,1.4100994218432374,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),-1.5126238800701375,-0.4013125625086449,No
0,Yes,Yes,-0.748079855318371,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6659919871476498,-0.475922639574614,No
1,No,No,-1.2774445836787656,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-1.2949284730483754,-0.9960299282812307,Yes
0,No,Yes,1.247217966963116,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.504314895069307,-0.47097806641994633,No
0,No,No,0.35136996512244845,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,0.12756975909382579,0.262739197365778,No
0,Yes,No,-0.62591876415828,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0.925232319173565,-0.31001455104567205,No
0,Yes,No,0.9621754209229036,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,1.1894580421999785,1.427318619213825,No
0,No,No,-1.1145631287986442,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),-1.4694171580658184,-0.9649939021407715,No
0,No,No,-1.2367242199587352,No,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.736564680992558,-0.9754569721198452,Yes
0,Yes,No,-1.1960038562387048,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,-1.5009913010689746,-0.9830283497629303,No
0,No,No,0.18848851024232702,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,0.08934842809000525,0.07124735755888977,No
0,No,No,-0.13727439951791576,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.13587874409465642,-0.13748426632744287,Yes
0,No,No,-0.9924020376385531,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,-0.7049905379894018,-0.859347798934343,No
0,No,No,1.247217966963116,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1.4985522842308774,2.084240481191115,No
0,Yes,Yes,-1.0331224013585834,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.4660935640654862,-0.9372469001076582,No
0,No,No,-1.1960038562387048,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,1.0182929511828682,-0.8780003182008352,No
0,Yes,Yes,1.6137012404433893,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),-1.4544609850643233,-0.3479597352102877,No
0,No,No,-0.5444780367182193,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,-0.2845558969473725,-0.5247061515023631,No
0,Yes,No,1.0843365120829946,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),-1.5408744290729617,-0.5404007564709739,No
0,Yes,Yes,-1.2367242199587352,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),0.8388188751649267,-0.9235168800085358,Yes
0,Yes,Yes,0.10704778280226633,Yes,Yes,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,-1.2965902700485417,-0.6177921559364435,No
0,No,No,-0.748079855318371,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),-1.5009913010689746,-0.8747995900426797,No
0,No,No,-0.748079855318371,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,0.35191235411625243,-0.5544839603668579,Yes
0,Yes,Yes,1.4915401492832983,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),-1.4943441130683104,-0.37303578478038857,No
1,Yes,No,-1.0331224013585834,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,-0.018668376920792765,-0.7977172263993768,No
0,Yes,Yes,1.4915401492832983,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),0.3652067301175816,1.3713389874270503,No
0,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,0.47156173812821356,1.5223250605427985,No
0,No,No,-0.9924020376385531,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,1.1994288242009752,-0.6456053799314498,Yes
0,Yes,Yes,-1.1552834925186746,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,-0.4806479429669752,-0.9115748528805214,No
0,Yes,Yes,1.247217966963116,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),0.5164302571326987,1.154219248367621,No
0,No,No,1.6137012404433893,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),-1.4926823160681442,-0.3742940020563532,No
0,No,No,0.5549717837226001,Yes,No,No,No,No,No,No,No internet service,No,Two year,Yes,Electronic check,-1.451137391063991,-0.5937094357947358,No
0,Yes,No,-1.1145631287986442,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.1724382780983114,-0.8616655676005934,Yes
0,Yes,No,-0.0965540357978854,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,-0.4906187249679718,-0.3562816284214919,No
0,No,No,1.247217966963116,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),1.329048990213933,1.878312253691581,No
0,No,No,1.125056875803025,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),-1.4926823160681442,-0.5093868043178121,No
0,Yes,No,1.247217966963116,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1.42044782522307,2.027201298014055,Yes
0,Yes,Yes,-0.30015585439803716,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,0.7025515211513048,-0.036584070390003484,No
0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,-0.62854787598176,-0.9871782593748836,Yes
1,Yes,No,-1.0738427650786138,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.53304822713436,-0.8056197138519262,No
0,No,No,-0.4223169455581282,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,No,Mailed check,-1.3132082400502028,-0.7573218296447248,No
0,Yes,Yes,-0.055833672077855064,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),0.5247392421335293,0.08374123436934483,No
0,Yes,Yes,0.26992923768238775,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),0.5563133851366857,0.3643899088713365,No
0,No,No,-0.2594354906780068,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.4577845790646555,-0.7786011533996344,No
0,Yes,No,0.8400143297628127,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),1.3739175092184182,1.5398076584825169,Yes
0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,0.895319973170575,-0.9669364130229624,Yes
0,No,No,-0.8295205827584317,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.08270124008934066,-0.6399765131705557,No
0,No,No,-0.6666391278783103,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1.0249401391835322,-0.3206321389358292,Yes
0,No,No,-1.2367242199587352,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.4760643460664828,-0.9874210732351574,No
0,No,Yes,0.26992923768238775,No,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),-0.6551366279844181,-0.21690647262429408,No
0,No,No,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.3386179781149237,-0.9743311987676665,Yes
0,Yes,Yes,-1.0331224013585834,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,-1.0007904040189717,-0.8985512003749232,No
1,No,No,-1.1552834925186746,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.15249671409631763,-0.8919069301983383,No
1,No,No,-0.9109613101984924,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1.0166311541827018,-0.6108167759503944,Yes
0,No,No,0.9214550572028734,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0.5579751821368518,0.9834328086459039,No
0,Yes,Yes,1.6137012404433893,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.35357415111641893,1.411999272029274,No
0,Yes,No,-0.9109613101984924,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.10098100709116792,-0.7190676096579424,No
1,No,No,-0.8702409464784621,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,1.5500679912360276,-0.4851274922777233,No
0,Yes,Yes,-0.7073594915983407,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.613591702980265,-0.7251158821774915,No
0,Yes,Yes,-0.38159658183809786,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),-1.4744025490663168,-0.7960616773520549,No
0,No,Yes,-1.2774445836787656,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,-1.4860351280674797,-0.9985684368204575,No
1,No,No,-1.1960038562387048,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,-0.6567984249845842,-0.9513080300162446,Yes
0,Yes,Yes,0.5956921474426305,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,1.0415581091851935,0.9313161246362136,No
0,No,Yes,-0.7073594915983407,Yes,No,No,No,No,No,No,No internet service,No,One year,No,Mailed check,-1.4993295040688086,-0.8879556864720637,No
0,No,No,1.369379058123207,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,1.15456030519649,1.9551297294873127,Yes
1,Yes,No,1.4508197855632678,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),-0.13665596393258767,0.7478592162056606,No
0,Yes,Yes,-0.62591876415828,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),1.1246479591934997,-0.25471921286512395,Yes
0,No,No,-1.0331224013585834,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,-0.17487729493640844,-0.8237866053978707,Yes
1,Yes,No,-0.8295205827584317,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.5214156481331973,-0.5879260511227582,Yes
1,Yes,No,-0.46303730927815856,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),0.2306011731041257,-0.34650285204864456,No
0,No,No,-0.46303730927815856,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,-0.9559218850144864,-0.6629996819219774,No
0,Yes,Yes,0.9621754209229036,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),0.014567563082529699,0.543122984020198,No
0,Yes,Yes,-1.0738427650786138,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-0.5255164619714603,-0.8867857651452896,No
